transaction_id,account_id,timestamp,amount,currency,merchant,merchant_category,country,channel,counterparty_account,is_anomaly,anomaly_type
acfdb0c8-9e06-8ae3-8a7b-3b88938b5372,acc_00097,2026-01-08 15:23:00,42.38,USD,WWW.Burger King,5814,US,pos,,False,none
bf0d073d-821c-1336-9970-cf60ebff8d15,acc_00000,2026-01-08 15:29:00,9.43,GBP,SQ *SHELL GB,5541,GB,pos,,False,none
dc8a56ad-61ee-270f-c914-8dc108731942,acc_00052,2026-01-08 15:30:00,19.25,USD,POS DEBIT SAMSUNG STORE 123,5732,US,pos,,False,none
f5b85c17-2c9c-763b-e454-02869dd97646,acc_00033,2026-01-08 15:41:00,18.69,EUR,PAYPAL *Chipotle LLC,5812,FR,online,,False,none
d21bf733-4ead-a8d3-e797-f3ae0cca0c05,acc_00008,2026-01-08 15:44:00,17.03,GBP,POSDEBITBPINC,5541,GB,online,acc_00081,False,none
df9f1099-0b4b-a6c4-a672-5796feef341b,acc_00026,2026-01-08 15:44:00,1657.59,INR,POS DEBIT WENDYS #445,5814,IN,online,,False,none
604f29c2-d711-4818-4ed6-5164227564fe,acc_00061,2026-01-08 15:50:00,30.58,USD,WWW.BP LLC,5541,US,online,,False,none
adeac79f-1bcc-056b-9a4d-0cd36135d80a,acc_00071,2026-01-08 15:54:00,101.09,CAD,SQ *WALMART,5411,CA,pos,,False,none
4ba82432-1165-b10d-3662-f49a1fd5e8e9,acc_00079,2026-01-08 15:56:00,8994.89,USD,WWW.SUBWAYSTORE123,5812,US,pos,acc_9982,True,structuring
ab1f5666-f52a-72c4-c1fb-0bf53e8a1072,acc_00028,2026-01-08 15:57:00,10.25,USD,WWW.EbayUS,5999,US,online,,False,none
ae73e215-dd91-01be-90db-83f6f0b8f7f4,acc_00057,2026-01-08 16:05:00,1796.61,INR,SAFEWAYSTORE123,5411,IN,online,,False,none
3a37d645-a5df-8d4a-4b1b-9e7c223f3caf,acc_00090,2026-01-08 16:07:00,15.17,USD,SQ *FANDUEL LLC,5411,US,online,,False,none
61033940-b078-91e7-5b76-4007ec1d9c52,acc_00061,2026-01-08 16:08:00,30.47,USD,POS DEBIT SHELL,5541,US,online,acc_00033,False,none
c48ca510-0f84-c89c-523e-a0ddebc5821e,acc_00073,2026-01-08 16:09:00,81.85,USD,PAYPAL*EtsySTORE123,5999,US,online,,False,none
4f406e71-882d-0dde-e172-a0a541af9e1b,acc_00098,2026-01-08 16:10:00,20.42,EUR,Starbucks,5812,FR,online,,False,none
784983ff-97ca-eef5-b8a4-c19ff105c2d8,acc_00021,2026-01-08 16:10:00,26.75,GBP,WWW.McDonalds GB,5812,GB,pos,,False,none
e0ea92ef-a0cf-cae2-14ea-22a20c00207a,acc_00090,2026-01-08 16:26:00,31.64,USD,POS DEBIT KFC #445,5814,US,pos,,False,none
b8bf9cae-2a06-4fd2-4fbc-098477922d9e,acc_00013,2026-01-08 16:32:00,2772.49,INR,PAYPAL *ALIEXPRESS STORE 123,5999,IN,pos,,False,none
1da16f4f-2fd1-8781-396f-170173fd507c,acc_00069,2026-01-08 16:33:00,503.66,INR,POS DEBIT Microcenter #445,5732,IN,pos,,False,none
1b3ac54c-e31f-2212-1654-c83f62510f01,acc_00014,2026-01-08 16:41:00,35.79,GBP,Shell STORE 123,5541,GB,online,,False,none
855a1f4f-8bc0-2f6f-c43b-778345005273,acc_00079,2026-01-08 16:43:00,11.62,USD,POS DEBIT Wendys,5814,US,pos,,False,none
8f6d56fd-cefc-3837-8dec-1c17d02b3680,acc_00039,2026-01-08 16:54:00,12.05,GBP,POS DEBIT Apple Store INC,5732,GB,online,,False,none
a3e96af2-9a4a-e81a-2167-54e14d29f24e,acc_00081,2026-01-08 17:01:00,154.52,AUD,POS DEBIT BP INC,5541,AU,online,,False,none
548e1f6b-69ce-1e4e-19a6-92c90d700ea4,acc_00001,2026-01-08 17:03:00,177.56,INR,WWW.MCDONALDS INC,5812,IN,online,,False,none
12ba7406-f086-33fd-6f91-cbb3754cb07d,acc_00053,2026-01-08 17:20:00,46.93,GBP,PAYPAL *DOMINOS,5814,GB,pos,acc_00000,False,none
0fbe5fa3-b73f-acf5-19af-41bf6449d066,acc_00096,2026-01-08 17:24:00,9.51,CAD,TST*BPINC,5541,CA,pos,,False,none
8b8148f6-b38a-088c-a65e-d389b74d0fb1,acc_00000,2026-01-08 17:32:00,9.9,GBP,POSDEBITKrogerLLC,5411,GB,online,,False,none
e8135b18-144f-5955-dfff-1aa02fbbbf51,acc_00062,2026-01-08 17:32:00,54.61,USD,WWW.Microcenter US,5732,US,pos,,False,none
8a137d8d-d292-4079-dfee-84b13b4c0646,acc_00030,2026-01-08 17:48:00,16.6,USD,POS DEBIT McDonalds INC,5812,US,pos,,False,none
6d57ffd7-2ea5-f54b-fafb-b18e99d2f7f2,acc_00037,2026-01-08 17:52:00,31.72,USD,POS DEBIT AliExpress STORE 123,5999,US,online,,False,none
f3e816b5-a353-ea98-cb68-a34eca1fbff2,acc_00009,2026-01-08 17:56:00,32.46,USD,POSDEBITStarbucksSTORE123,5812,US,pos,,False,none
667a6370-6e12-d255-93ca-3df021ce7ad0,acc_00034,2026-01-08 17:57:00,70.1,USD,PAYPAL*SUBWAYINC,5812,US,online,,False,none
70810ce0-5553-2fda-366e-99ba880b84e4,acc_00082,2026-01-08 17:57:00,69.05,USD,POSDEBITTacoBell,5812,US,online,,False,none
9cc8f772-a1d7-8199-d8ed-0649ca826730,acc_00008,2026-01-08 17:59:00,25.41,GBP,CHEVRONGB,5541,GB,online,,False,none
1ae3cbff-92fb-be72-1067-25b0b0b0fb20,acc_00082,2026-01-08 18:01:00,43.14,USD,POSDEBITSubwayUS,5812,US,online,,False,none
1bf43eb8-35af-32ab-dde7-efac7376299f,acc_00082,2026-01-08 18:02:00,86.17,USD,SQ*KFCSTORE123,5814,US,online,,False,none
dbdea7b4-322c-1995-57b5-c3b9a3fde9bf,acc_00097,2026-01-08 18:04:00,23.84,USD,TST* BP US,5541,US,pos,,False,none
71ec02ad-3db5-38c9-b16d-3da71d8bf69b,acc_00018,2026-01-08 18:29:00,17.69,GBP,SQ *ALIEXPRESS,5999,GB,pos,,False,none
b3fdc2b8-9c29-1269-e781-c4cc9058e121,acc_00017,2026-01-08 18:31:00,27.6,USD,SQ *Walmart,5411,US,online,,False,none
ff0ba26b-bd15-17d2-8cfe-63459554be4c,acc_00077,2026-01-08 18:32:00,652.53,INR,WWW.Target INC,5411,IN,pos,,False,none
747fe762-8567-1209-c25c-a547793b48e6,acc_00079,2026-01-08 18:32:00,8.84,USD,POS DEBIT TARGET US,5411,US,pos,acc_00093,False,none
da42f2e2-63a1-e211-77df-e63bfcbcdcb9,acc_00066,2026-01-08 18:35:00,5.47,USD,PAYPAL *Subway #445,5812,US,online,,False,none
4767cdc8-e688-f950-5c98-2e6d08709a73,acc_00061,2026-01-08 18:42:00,27.97,USD,PAYPAL*EBAYSTORE123,5999,US,pos,,False,none
d6a919e8-86d8-95e5-219b-606d205c8491,acc_00007,2026-01-08 18:47:00,82.36,USD,WWW.Burger King LLC,5814,US,pos,,False,none
c47a3b7e-d209-383b-9528-4c0acb6bf562,acc_00006,2026-01-08 18:53:00,15.22,CAD,SQ *Safeway INC,5411,CA,pos,,False,none
826633d2-65af-9d58-f8bf-2d7d97906bfd,acc_00098,2026-01-08 18:56:00,8.11,EUR,Amazon LLC,5999,FR,online,,False,none
74e06879-add9-d782-5855-427b4f200875,acc_00076,2026-01-08 19:14:00,24.77,USD,WWW.Kroger #445,5411,US,online,,False,none
bd15e59b-fef6-f9d7-88f4-7eed69906abf,acc_00028,2026-01-08 19:26:00,27.15,USD,WWW.BP INC,5541,US,pos,,False,none
b154e299-8a0b-0874-1f48-a0774c095fd3,acc_00079,2026-01-08 19:36:00,8.25,USD,WWW.Best Buy #445,5732,US,online,,False,none
7d2236af-701a-9eaf-60c9-49b503515198,acc_00066,2026-01-08 19:43:00,6.32,USD,POS DEBIT AMAZON #445,5999,US,pos,,False,none
c8d7f25c-823b-576b-0ead-4e04a93dbf91,acc_00034,2026-01-08 19:49:00,108.97,USD,PAYPAL *Subway STORE 123,5812,US,pos,,False,none
d0a90840-c8e7-f2f6-aabb-6cac48d75165,acc_00012,2026-01-08 19:51:00,4.83,USD,WWW.Target US,5411,US,pos,,False,none
a2dfcb1e-92e0-75f2-d1fd-f3a63b62da24,acc_00066,2026-01-08 19:54:00,4.96,USD,POSDEBITTACOBELLLLC,5812,US,pos,,False,none
2822f0a9-db12-ad2e-a736-6835af887619,acc_00047,2026-01-08 19:58:00,8.19,USD,TST*Microcenter,5732,US,online,,False,none
56685b02-7387-d896-c3d0-81781d05ddbf,acc_00028,2026-01-08 20:04:00,14.53,USD,POS DEBIT ALIEXPRESS,5999,US,online,,False,none
231ea008-6137-21c3-dd05-191bc31522d9,acc_00085,2026-01-08 20:06:00,3.93,USD,STARBUCKSINC,5812,US,online,,False,none
31bf8a3c-5ae5-7068-d2ed-9291c3da1521,acc_00029,2026-01-08 20:13:00,12.42,USD,POSDEBITChipotleLLC,5812,US,online,,False,none
5510c77a-a4dd-a659-67f2-a7fb9a416b16,acc_00053,2026-01-08 21:05:00,36.07,GBP,PAYPAL*BURGERKINGLLC,5814,GB,pos,acc_00069,False,none
3d398631-60ab-633b-d2fa-a668a35dbdc4,acc_00097,2026-01-08 21:13:00,24.13,USD,TST* STARBUCKS INC,5812,US,online,acc_00063,False,none
7c12d198-50c1-b8f7-e764-28c4197fa0fd,acc_00007,2026-01-08 21:24:00,52.05,USD,SAFEWAY INC,5411,US,online,,False,none
a8b317fa-18d0-752b-1825-bc5430beb45f,acc_00000,2026-01-08 22:50:00,5.24,GBP,TST*MicrocenterGB,5732,GB,online,,False,none
1d5f151f-2677-06bd-95a4-2bd4d76c1ede,acc_00060,2026-01-09 00:39:00,17.45,AUD,Amazon STORE 123,5999,AU,pos,,False,none
6f8575e4-9115-e4f0-709f-770edb9942c0,acc_00065,2026-01-09 02:34:00,100.23,USD,PAYPAL*AliExpress#445,5999,US,pos,,False,none
6680c5e3-363c-bc32-be3e-14022008bd4c,acc_00015,2026-01-09 04:05:00,31.51,CAD,TST* Target INC,5411,CA,online,,False,none
0d211dc4-679b-03d4-fdc6-aebfb96a3419,acc_00027,2026-01-09 06:21:00,11.47,USD,SQ *Etsy,5999,US,online,,False,none
bb57094f-4bb2-6534-3607-cc00cabc3d91,acc_00073,2026-01-09 06:39:00,22.68,USD,SQ*ALIEXPRESSINC,5999,US,online,,False,none
1314847d-7e21-0972-dd9d-a5523224df74,acc_00054,2026-01-09 07:07:00,16.8,USD,KROGER LLC,5411,US,online,acc_00043,False,none
87935d69-c33b-f03e-c923-527f7925dc65,acc_00028,2026-01-09 07:11:00,15.53,USD,SQ *AliExpress LLC,5999,US,pos,,False,none
6f26bd7c-7634-fa48-4048-0f7bcf61ea35,acc_00031,2026-01-09 07:30:00,13.55,USD,Crypto.com,5812,US,online,,False,none
5d15c129-9425-6e90-5aeb-50557d692580,acc_00020,2026-01-09 07:44:00,3127.8,INR,WWW.Wendys#445,5814,IN,pos,,False,none
1ad6ff7b-e4af-65aa-08f3-43a91398592b,acc_00037,2026-01-09 08:04:00,21.05,USD,SQ *AliExpress #445,5999,US,pos,,False,none
b7e767d4-29fb-832c-cbe6-8571b622e18e,acc_00007,2026-01-09 08:20:00,50.34,USD,WALMART #445,5411,US,pos,,False,none
8ffb0adb-122f-38c1-cf41-8fd714b45e73,acc_00081,2026-01-09 08:21:00,341.31,AUD,TST* AMAZON #445,5999,AU,pos,,False,none
6a7e2786-7c15-0bfa-0b25-81a7f47ab3d1,acc_00081,2026-01-09 08:43:00,68.48,AUD,POS DEBIT ALIEXPRESS LLC,5999,AU,online,,False,none
9637522c-4641-ce5f-ef0c-95d8ba0050da,acc_00096,2026-01-09 08:43:00,20.74,CAD,POS DEBIT Burger King CA,5814,CA,pos,,False,none
660f475f-9ac8-8b74-0bb5-c276abe377f3,acc_00020,2026-01-09 08:47:00,5444.7,INR,SQ*EXXON,5541,IN,pos,,False,none
57ad564d-16f5-05ac-c275-add543216314,acc_00065,2026-01-09 09:02:00,40.51,USD,PAYPAL *AMAZON LLC,5999,US,pos,acc_00072,False,none
cbe9a2ee-077f-f307-09aa-8df1528bd2de,acc_00076,2026-01-09 09:07:00,42.86,USD,Best Buy #445,5732,US,online,,False,none
1c59c70c-26aa-e14b-cba9-340c9784cae1,acc_00076,2026-01-09 09:13:00,22.99,USD,PAYPAL *KROGER #445,5411,US,online,,False,none
a6a55cfd-a155-b585-61a9-03749848e22e,acc_00040,2026-01-09 09:17:00,1384.42,INR,SQ *Exxon STORE 123,5541,IN,online,,False,none
993f7bd5-155e-625f-a8d0-ffd7f695778b,acc_00097,2026-01-09 09:24:00,21.71,USD,MCDONALDS INC,5812,US,online,,False,none
b89376e5-9d25-386f-90b4-e432e59d0e25,acc_00099,2026-01-09 09:51:00,1486.81,INR,TST* Amazon INC,5999,IN,pos,,False,none
0fad35f3-8706-e126-6f63-ee93525d00c4,acc_00081,2026-01-09 09:52:00,178.56,AUD,TST* Taco Bell AU,5812,AU,online,,False,none
64649fe2-f692-b9be-17dd-70d054783b99,acc_00052,2026-01-09 09:58:00,23.32,USD,WWW.Apple Store #445,5732,US,online,,False,none
4147a202-6b93-cfe0-b4f7-af311fe8fbe4,acc_00028,2026-01-09 10:15:00,5.7,USD,SUBWAY,5812,US,pos,,False,none
1e9b23bc-50c7-c006-314d-3441b8a6171f,acc_00000,2026-01-09 10:19:00,5.41,GBP,PAYPAL *KFC INC,5814,GB,pos,,False,none
93148969-47dd-afc9-bbeb-c04344d02163,acc_00051,2026-01-09 10:20:00,358.46,INR,SQ *WENDYS INC,5814,IN,online,,False,none
2256344f-6917-a9fb-beb7-0b531ecd97f5,acc_00053,2026-01-09 10:26:00,73.42,GBP,WWW.Burger King #445,5814,GB,pos,acc_00056,False,none
9e4a4adf-9f2c-617f-e84c-591fa6dd4af1,acc_00065,2026-01-09 10:28:00,110.79,USD,SQ*Microcenter#445,5732,US,online,,False,none
e35e232c-42d9-9eff-8db3-4e0e4d67b051,acc_00044,2026-01-09 10:32:00,629.36,INR,PAYPAL *WALMART LLC,5411,IN,pos,,False,none
361db014-7114-56de-301c-8db316db80db,acc_00004,2026-01-09 10:46:00,2724.6,INR,WWW.Microcenter IN,5732,IN,online,,False,none
9e868d36-13c1-8caa-e96d-568ff38611bf,acc_00077,2026-01-09 10:53:00,717.8,INR,WWW.Wendys IN,5814,IN,online,,False,none
6d59ae12-5ac7-b94d-1ccc-575e6c6bfd66,acc_00031,2026-01-09 10:57:00,49.92,USD,WWW.TACO BELL INC,5812,US,online,,False,none
d872c46a-108b-90e6-2598-c556518fe8f3,acc_00073,2026-01-09 10:58:00,69.83,USD,TST* EXXON LLC,5541,US,online,,False,none
e07fb751-1a44-7ac6-ceda-d670c72cee50,acc_00044,2026-01-09 11:02:00,391.56,INR,POS DEBIT CAESARS STORE 123,5411,IN,online,,False,none
5b6d6b7c-54b2-a582-f398-1e9e7cb882a0,acc_00006,2026-01-09 11:06:00,9.17,CAD,Apple Store LLC,5732,CA,pos,,False,none
34afbec4-3ff6-16da-e490-ee096ca67438,acc_00043,2026-01-09 11:20:00,512.43,INR,PAYPAL *Ebay INC,5999,IN,online,acc_00052,False,none
d8d7664a-f1bc-61b6-29ca-80b2f1ade5f1,acc_00076,2026-01-09 11:20:00,9127.82,USD,WWW.BEST BUY US,5732,US,online,acc_9818,True,structuring
bc4dd259-ef67-903d-a878-dfe2b0331494,acc_00098,2026-01-09 11:24:00,8.8,EUR,POS DEBIT AliExpress FR,5999,FR,online,,False,none
197f9b8d-079b-f5e6-2275-b1e2f14152c7,acc_00009,2026-01-09 11:31:00,48.45,USD,TST*MCDONALDS#445,5812,US,pos,,False,none
67d73e57-48c3-1385-922b-a6f1d9c175fd,acc_00036,2026-01-09 11:35:00,23.7,USD,POSDEBITKFCSTORE123,5814,US,pos,,False,none
6f535df3-0fce-15b1-76aa-b6168c8ccf88,acc_00083,2026-01-09 11:37:00,6.88,AUD,SQ *MICROCENTER LLC,5732,AU,online,,False,none
ff6830a2-d25d-81aa-4c3c-f6816a3f3be2,acc_00091,2026-01-09 11:50:00,31.66,USD,SQ *Exxon #445,5541,US,pos,,False,none
3bc49132-bedc-3482-120f-ba727a5b5f6d,acc_00079,2026-01-09 11:56:00,9154.29,USD,WWW.SUBWAYSTORE123,5812,US,pos,acc_9982,True,structuring
8af09ec3-4b72-6a7c-8f1c-3fa070000009,acc_00007,2026-01-09 11:57:00,33.8,USD,POS DEBIT Apple Store INC,5732,US,pos,,False,none
d0327303-cd82-19d3-5c35-ae99eecc38f3,acc_00082,2026-01-09 12:02:00,85.57,USD,TST* Walmart,5411,US,online,,False,none
d1a9f011-8d85-65ce-578d-b4b1dbebde7e,acc_00082,2026-01-09 12:07:00,82.95,USD,PAYPAL *Target #445,5411,US,pos,,False,none
3ecacda4-9659-533d-cb58-cbef43b91c43,acc_00061,2026-01-09 12:18:00,23.82,USD,SQ*ALIEXPRESS,5999,US,online,,False,none
13badc91-a0a5-fde6-939f-71a2f99cea5c,acc_00003,2026-01-09 12:33:00,47.25,USD,SQ *SAFEWAY,5411,US,pos,,False,none
7351eee7-4a32-ce25-0387-174370607689,acc_00058,2026-01-09 12:35:00,10.7,USD,SQ *Shell #445,5541,US,online,,False,none
cd104ac6-46c2-f46e-b0e2-8479a8f0d513,acc_00038,2026-01-09 12:36:00,6.44,USD,Amazon,5999,US,online,acc_00052,False,none
9a26755a-3f56-9381-4119-055925b9de82,acc_00013,2026-01-09 12:38:00,8664.52,INR,Target,5411,IN,pos,,False,none
a91ee2d3-406d-cb60-e6ee-6ade2c7381ab,acc_00065,2026-01-09 12:48:00,100.16,USD,POS DEBIT Ebay STORE 123,5999,US,online,,False,none
fc9a1ff4-b515-cd4c-a929-b118f5dc5ffe,acc_00073,2026-01-09 12:48:00,18.41,USD,SQ *SHELL US,5541,US,pos,,False,none
3d980395-2621-b899-8a9d-a702660f44e6,acc_00029,2026-01-09 12:53:00,14.13,USD,POSDEBITChipotleLLC,5812,US,online,,False,none
d59101ce-f18f-2155-865b-0427aff32a65,acc_00038,2026-01-09 13:00:00,5.12,USD,TST* Target INC,5411,US,pos,,False,none
e506f670-7092-947d-be49-69ec6667d3bb,acc_00001,2026-01-09 13:07:00,294.89,INR,PAYPAL *Whole Foods IN,5411,IN,pos,,False,none
83214b14-5592-8cd5-7a3f-4573f16a1857,acc_00033,2026-01-09 13:11:00,20.33,EUR,BP #445,5541,FR,pos,,False,none
277c5792-95f5-0f19-3ebb-7dfe585537a3,acc_00051,2026-01-09 13:17:00,294.39,INR,POS DEBIT BEST BUY IN,5732,IN,pos,,False,none
9668d075-a7bd-fb01-75b7-0b82a1039b5d,acc_00096,2026-01-09 13:20:00,19.8,CAD,POS DEBIT BP CA,5541,CA,online,,False,none
0cebd6f4-354c-087f-ade0-fa8cd69806a3,acc_00053,2026-01-09 13:21:00,40.56,GBP,TST*KFCLLC,5814,GB,pos,,False,none
e3ee62db-0680-ee6d-b383-1f6224516596,acc_00039,2026-01-09 13:24:00,42.84,GBP,TST* SHELL INC,5541,GB,online,,False,none
17fc87fd-aaa5-4056-7928-913d51f88167,acc_00031,2026-01-09 13:34:00,12.49,USD,PAYPAL *Starbucks US,5812,US,pos,,False,none
e7354db2-5ce4-124b-b35b-9f78f55f2e80,acc_00010,2026-01-09 13:35:00,11.99,GBP,POS DEBIT Shell INC,5541,GB,pos,,False,none
7ec98b88-0865-fcaa-2df3-66012d9a648f,acc_00085,2026-01-09 13:43:00,6.47,USD,PAYPAL*Dominos,5814,US,pos,,False,none
b98b06f3-f5da-b6fe-1ea4-b89d98982e99,acc_00029,2026-01-09 13:46:00,11.26,USD,POS DEBIT SHELL #445,5541,US,pos,,False,none
88e4cbea-9107-c1b1-2bec-0980ab84f484,acc_00085,2026-01-09 13:49:00,4.44,USD,Ebay INC,5999,US,pos,,False,none
d1fd6684-586c-8656-cd04-35373b00feb6,acc_00051,2026-01-09 13:49:00,584.93,INR,POSDEBITCHEVRON,5541,IN,pos,,False,none
24305fa4-c5d1-be1f-5cad-da90a0e0c05e,acc_00071,2026-01-09 13:59:00,46.27,CAD,CHIPOTLE LLC,5812,CA,online,,False,none
e57ad2cf-6ba4-5a3a-d8f1-d3b350632ef1,acc_00061,2026-01-09 14:01:00,32.6,USD,EBAY #445,5999,US,pos,,False,none
ecb5ad17-af88-a9b2-27c1-5ab75b844e63,acc_00061,2026-01-09 14:09:00,24.25,USD,TST* Amazon STORE 123,5999,US,pos,,False,none
6d7f1aa3-0b44-cceb-2da5-ba63d3ff0631,acc_00028,2026-01-09 14:16:00,23.87,USD,PAYPAL*EbayINC,5999,US,online,,False,none
8c897fe4-e575-741f-6ddb-f278a7c2d086,acc_00046,2026-01-09 14:21:00,46.22,GBP,SQ *BP STORE 123,5541,GB,pos,,False,none
89561001-119d-5cb0-a01c-6ce54c2f589c,acc_00047,2026-01-09 14:26:00,33.65,USD,PAYPAL*StarbucksUS,5812,US,online,,False,none
85ba2504-3e07-90f1-8fc2-3d2620b6a33c,acc_00038,2026-01-09 14:27:00,2.17,USD,Walmart,5411,US,online,acc_00010,False,none
df5181bc-3f0c-bf7d-c99b-d7825ea6c0a0,acc_00043,2026-01-09 14:31:00,1692.78,INR,POSDEBITBESTBUYIN,5732,IN,pos,,False,none
169b9f03-a9eb-9cc0-7224-27be86c708c1,acc_00059,2026-01-09 14:39:00,26.1,EUR,TST* SAMSUNG STORE 123,5732,FR,pos,,False,none
e6e59b32-ac5f-12ef-8085-c1471e910f36,acc_00003,2026-01-09 14:52:00,147.66,USD,POSDEBITTarget,5411,US,pos,,False,none
076c1833-ca50-e117-95f9-6dfa933ac61c,acc_00037,2026-01-09 14:57:00,24.29,USD,Burger King STORE 123,5814,US,online,acc_00076,False,none
ec852ff3-d9c3-9700-2466-332f709f76cb,acc_00098,2026-01-09 14:57:00,3.12,EUR,PAYPAL *AliExpress,5999,FR,pos,acc_00047,False,none
b54401cb-9541-0a9d-090a-aa93bc9a7998,acc_00004,2026-01-09 14:58:00,2231.58,INR,SQ *Apple Store #445,5732,IN,pos,,False,none
c30c5192-7899-ec2c-ff57-635cf05bb082,acc_00084,2026-01-09 15:00:00,5.48,USD,DOMINOS INC,5814,US,online,,False,none
5704c077-0671-074b-d6df-dca5b65fbd57,acc_00069,2026-01-09 15:01:00,184.11,INR,WWW.Safeway,5411,IN,pos,,False,none
c2b2547d-ac3c-ebe3-7c35-b2747a57772b,acc_00014,2026-01-09 15:04:00,59.95,GBP,SQ *Shell,5541,GB,online,acc_00031,False,none
63be441d-bd5a-0c9e-277e-b0aaa247541d,acc_00003,2026-01-09 15:09:00,22.21,USD,Shell,5541,US,pos,,False,none
fa923fde-df89-7a84-b8e2-c5e24f5d9769,acc_00088,2026-01-09 15:10:00,9.41,USD,TST* MICROCENTER US,5732,US,pos,,False,none
8d2eea22-b544-f70c-593a-cb51178b55e7,acc_00016,2026-01-09 15:17:00,782.7,INR,WWW.SUBWAY IN,5812,IN,online,,False,none
e24fb5b4-e862-f7bc-bd7d-84f11e0061dd,acc_00065,2026-01-09 15:23:00,166.48,USD,PAYPAL *Etsy LLC,5999,US,online,,False,none
136d6cce-a535-f9d7-43ff-fdea3bd9b015,acc_00013,2026-01-09 15:24:00,4123.6,INR,SQ *Amazon STORE 123,5999,IN,pos,,False,none
8174a096-5a2d-f2b1-51d9-170e7544d3e6,acc_00045,2026-01-09 15:32:00,3.45,USD,POS DEBIT BEST BUY #445,5732,US,pos,,False,none
22315476-c005-0539-4e3b-744ffd236d28,acc_00036,2026-01-09 15:35:00,15.01,USD,WALMART US,5411,US,pos,,False,none
37590e76-2ebf-3f1f-3fe8-e09832a99f44,acc_00055,2026-01-09 15:41:00,15.12,USD,TST* Shell LLC,5541,US,pos,,False,none
e5e5365a-2269-054d-d786-c04ee0fc3fae,acc_00090,2026-01-09 15:44:00,58.75,USD,SQ *TARGET #445,5411,US,pos,,False,none
a041fba8-4b69-97f6-b8ce-5f6c4cf066e1,acc_00084,2026-01-09 15:44:00,5.25,USD,POS DEBIT APPLE STORE STORE 123,5732,US,online,,False,none
814b939a-959c-c9ce-ba8a-946af8d86c40,acc_00051,2026-01-09 15:55:00,231.48,INR,WWW.BPLLC,5541,IN,pos,,False,none
acda0a9c-2c4d-9dd1-6d91-e8b9e2da32dd,acc_00048,2026-01-09 15:55:00,44.6,USD,TST* Ebay INC,5999,US,pos,,False,none
88bf6b11-fd3c-c9e3-a5a7-a5959b62d6d2,acc_00021,2026-01-09 15:56:00,23.81,GBP,TST* BP #445,5541,GB,online,,False,none
2e07a11f-70c0-a4f6-1065-2764f40b0779,acc_00018,2026-01-09 15:57:00,13.05,GBP,SQ *EXXON GB,5541,GB,online,,False,none
e8266484-c4e4-fe52-da4f-706b9d4ac78b,acc_00009,2026-01-09 15:59:00,27.18,USD,POSDEBITBESTBUYINC,5732,US,online,,False,none
48d3915f-6ec5-ee8c-60a3-4c4ba80b53ec,acc_00090,2026-01-09 16:00:00,22.11,USD,WWW.WHOLE FOODS INC,5411,US,online,,False,none
8b5a5b7b-8bb2-44fd-7dd9-ec07a0616b25,acc_00066,2026-01-09 16:04:00,31.78,USD,PAYPAL *AliExpress INC,5999,US,online,,False,none
f1a158d1-1c61-9ade-1a88-73ec8402dccf,acc_00053,2026-01-09 16:05:00,45.87,GBP,SQ *Burger King,5814,GB,online,,False,none
b2872686-0de6-d57e-cfcd-15353ecfc25e,acc_00039,2026-01-09 16:14:00,9.1,GBP,TST* McDonalds #445,5812,GB,online,,False,none
da587e8a-a25d-6b29-afff-cfd2341ef40b,acc_00000,2026-01-09 16:18:00,6.56,GBP,SQ *BP,5541,GB,pos,,False,none
46a56fe8-6f46-f1b1-2ace-1aa9103246b3,acc_00003,2026-01-09 16:19:00,46.21,USD,BP LLC,5541,US,pos,,False,none
4a5c3d61-2634-a3ef-8605-9ad91f376681,acc_00062,2026-01-09 16:23:00,27.11,USD,SQ *MICROCENTER,5732,US,pos,,False,none
51d87c64-55fa-1ab8-458f-1f193c07c574,acc_00000,2026-01-09 16:28:00,5.49,GBP,PAYPAL *WALMART INC,5411,GB,online,,False,none
7c16128d-b2c0-8394-e17f-29e170286046,acc_00000,2026-01-09 16:35:00,5.72,GBP,WWW.CHEVRONINC,5541,GB,pos,,False,none
21ad8158-18f8-b769-ab9d-74b050ab5bd5,acc_00090,2026-01-09 16:37:00,47.47,USD,SQ *Whole Foods LLC,5411,US,online,,False,none
26321884-9965-af8e-bda8-7216d2a5332a,acc_00068,2026-01-09 16:37:00,50.19,USD,Exxon #445,5541,US,online,,False,none
95906901-25fb-2421-4d8e-8fdb954e95fb,acc_00021,2026-01-09 16:40:00,21.04,GBP,WWW.BOVADA STORE 123,5411,GB,online,acc_00028,False,none
f2193325-c1b1-56bd-fa2b-adf71c894d39,acc_00021,2026-01-09 16:43:00,8503.82,GBP,SQ*MCDONALDSSTORE123,5812,GB,online,acc_9139,True,structuring
d4722d81-86b9-6a2a-3c98-837653d19f8e,acc_00059,2026-01-09 16:53:00,19.78,EUR,POS DEBIT AMAZON INC,5999,FR,online,,False,none
87f89f62-11a1-e557-290c-44148df50b01,acc_00007,2026-01-09 16:55:00,73.39,USD,SQ*WHOLEFOODSSTORE123,5411,US,pos,,False,none
03848427-9361-a973-98a4-94d1670a12c8,acc_00044,2026-01-09 16:59:00,433.22,INR,POS DEBIT Dominos LLC,5814,IN,pos,,False,none
329041bd-4460-85d6-02da-1b64721e0a41,acc_00057,2026-01-09 16:59:00,984.78,INR,WWW.Target,5411,IN,online,,False,none
